SDL version, SDL name, Category (SDL file), Module, OCaml name, raw signature, API sig
3.2.0, SDL_SetAudioDeviceGain, Audio, AudioDevice, set_gain, audio_device_id @-> float @-> returning true_to_ok, int -> float -> unit result
3.2.0, SDL_SetAudioPostmixCallback, Audio, Audio, set_postmix_callback, audio_device_id @-> audio_postmix_callback_opt @-> ptr void @-> returning true_to_ok, int -> audio_postmix_callback option -> ptr void -> unit result
3.2.0, SDL_SetAudioStreamFormat, Audio, AudioStream, set_format, audio_stream @-> audio_spec_opt @-> audio_spec_opt @-> returning true_to_ok, audio_stream -> audio_spec option -> audio_spec option -> unit result
3.2.0, SDL_SetAudioStreamFrequencyRatio, Audio, AudioStream, set_frequency_ratio, audio_stream @-> float @-> returning true_to_ok, audio_stream -> float -> unit result
3.2.0, SDL_SetAudioStreamGain, Audio, AudioStream, set_gain, audio_stream @-> float @-> returning true_to_ok, audio_stream -> float -> unit result
3.2.0, SDL_SetAudioStreamGetCallback, Audio, AudioStream, set_get_callback, audio_stream @-> audio_stream_callback @-> ptr void @-> returning true_to_ok, audio_stream -> audio_stream_callback -> ptr void -> unit result
3.2.0, SDL_SetAudioStreamInputChannelMap, Audio, AudioStream, set_input_channel_map, audio_stream @-> ptr_opt (const int) @-> int @-> returning true_to_ok, audio_stream -> ptr_opt (const int) -> int -> unit result
3.2.0, SDL_SetAudioStreamOutputChannelMap, Audio, AudioStream, set_output_channel_map, audio_stream @-> ptr_opt (const int) @-> int @-> returning true_to_ok, audio_stream -> ptr_opt (const int) -> int -> unit result
3.2.0, SDL_SetAudioStreamPutCallback, Audio, AudioStream, set_put_callback, audio_stream @-> audio_stream_callback @-> ptr void @-> returning true_to_ok, audio_stream -> audio_stream_callback -> ptr void -> unit result
3.2.0, SDL_SetBooleanProperty, Properties, , set_boolean_property, properties_id @-> string @-> bool @-> returning true_to_ok, int -> string -> bool -> unit result
3.2.0, SDL_SetClipboardData, Clipboard, Clipboard, set_data, clipboard_data_callback @-> clipboard_cleanup_callback @-> ptr void @-> ptr string @-> size_t @-> returning true_to_ok, clipboard_data_callback -> clipboard_cleanup_callback -> ptr void -> string array -> unit result
3.2.0, SDL_SetClipboardText, Clipboard, Clipboard, set_text, string @-> returning true_to_ok, string -> unit result
3.2.0, SDL_SetCurrentThreadPriority, Thread, Thread, set_current_priority, thread_priority @-> returning true_to_ok, thread_priority -> unit result
3.2.0, SDL_SetCursor, Mouse, Cursor, set, cursor @-> returning true_to_ok, cursor -> unit result
3.2.0, SDL_SetEnvironmentVariable, Stdinc, Environment, set_variable, environment @-> string @-> string @-> bool @-> returning true_to_ok, environment -> string -> string -> bool -> unit result
3.2.0, SDL_SetEventEnabled, Events, Event, set_enabled, uint32 @-> bool @-> returning void, int -> bool -> unit
3.2.0, SDL_SetEventFilter, Events, Event, set_filter, event_filter @-> ptr void @-> returning void, event_filter -> ptr void -> unit
3.2.0, SDL_SetFloatProperty, Properties, , set_float_property, properties_id @-> string @-> float @-> returning true_to_ok, int -> string -> float -> unit result
3.2.0, SDL_SetGPUAllowedFramesInFlight, Gpu, GPU, set_allowed_frames_in_flight, gpu_device @-> uint32 @-> returning true_to_ok, gpu_device -> int -> unit result
3.2.0, SDL_SetGPUBlendConstants, Gpu, GPU, set_blend_constants, gpu_render_pass @-> f_color @-> returning void, gpu_render_pass -> f_color -> unit
3.2.0, SDL_SetGPUBufferName, Gpu, GPU, set_buffer_name, gpu_device @-> gpu_buffer @-> string @-> returning void, gpu_device -> gpu_buffer -> string -> unit
3.2.0, SDL_SetGPUScissor, Gpu, GPU, set_scissor, gpu_render_pass @-> ptr rect @-> returning void, gpu_render_pass -> ptr rect -> unit
3.2.0, SDL_SetGPUStencilReference, Gpu, GPU, set_stencil_reference, gpu_render_pass @-> uint8 @-> returning void, gpu_render_pass -> int -> unit
3.2.0, SDL_SetGPUSwapchainParameters, Gpu, GPU, set_swapchain_parameters, gpu_device @-> window @-> gpu_swapchain_composition @-> gpu_present_mode @-> returning true_to_ok, gpu_device -> window -> gpu_swapchain_composition -> gpu_present_mode -> unit result
3.2.0, SDL_SetGPUTextureName, Gpu, GPU, set_texture_name, gpu_device @-> gpu_texture @-> string @-> returning void, gpu_device -> gpu_texture -> string -> unit
3.2.0, SDL_SetGPUViewport, Gpu, GPU, set_viewport, gpu_render_pass @-> ptr gpu_viewport @-> returning void, gpu_render_pass -> ptr gpu_viewport -> unit
3.2.0, SDL_SetGamepadEventsEnabled, Gamepad, Gamepad, set_events_enabled, bool @-> returning void, bool -> unit
3.2.0, SDL_SetGamepadLED, Gamepad, Gamepad, set_led, gamepad @-> uint8 @-> uint8 @-> uint8 @-> returning true_to_ok, gamepad -> int -> int -> int -> unit result
3.2.0, SDL_SetGamepadMapping, Gamepad, Gamepad, set_mapping, joystick_id @-> string @-> returning true_to_ok, int -> string -> unit result
3.2.0, SDL_SetGamepadPlayerIndex, Gamepad, Gamepad, set_player_index, gamepad @-> int @-> returning true_to_ok, gamepad -> int -> unit result
3.2.0, SDL_SetGamepadSensorEnabled, Gamepad, Gamepad, set_sensor_enabled, gamepad @-> sensor_type @-> bool @-> returning bool, gamepad -> sensor_type -> bool -> bool
3.2.0, SDL_SetHapticAutocenter, Haptic, Haptic, set_autocenter, haptic @-> int @-> returning true_to_ok, haptic -> int -> unit result
3.2.0, SDL_SetHapticGain, Haptic, Haptic, set_gain, haptic @-> int @-> returning true_to_ok, haptic -> int -> unit result
3.2.0, SDL_SetHint, Hints, Hint, set, string @-> string @-> returning true_to_ok, string -> string -> unit result
3.2.0, SDL_SetHintWithPriority, Hints, Hint, set_with_priority, string @-> string @-> hint_priority @-> returning true_to_ok, string -> string -> hint_priority -> unit result
3.2.0, SDL_SetInitialized, Mutex, , set_initialized, ptr init_state @-> bool @-> returning void, ptr init_state -> bool -> unit
3.2.0, SDL_SetJoystickEventsEnabled, Joystick, Joystick, set_events_enabled, bool @-> returning void, bool -> unit
3.2.0, SDL_SetJoystickLED, Joystick, Joystick, set_led, joystick @-> uint8 @-> uint8 @-> uint8 @-> returning true_to_ok, joystick -> int -> int -> int -> unit result
3.2.0, SDL_SetJoystickPlayerIndex, Joystick, Joystick, set_player_index, joystick @-> int @-> returning true_to_ok, joystick -> int -> unit result
3.2.0, SDL_SetJoystickVirtualAxis, Joystick, Joystick, set_virtual_axis, joystick @-> int @-> sint16 @-> returning true_to_ok, joystick -> int -> int -> unit result
3.2.0, SDL_SetJoystickVirtualBall, Joystick, Joystick, set_virtual_ball, joystick @-> int @-> sint16 @-> sint16 @-> returning true_to_ok, joystick -> int -> int -> int -> unit result
3.2.0, SDL_SetJoystickVirtualButton, Joystick, Joystick, set_virtual_button, joystick @-> int @-> bool @-> returning true_to_ok, joystick -> int -> bool -> unit result
3.2.0, SDL_SetJoystickVirtualHat, Joystick, Joystick, set_virtual_hat, joystick @-> int @-> uint8 @-> returning true_to_ok, joystick -> int -> int -> unit result
3.2.0, SDL_SetJoystickVirtualTouchpad, Joystick, Joystick, set_virtual_touchpad, joystick @-> int @-> int @-> bool @-> float @-> float @-> float @-> returning true_to_ok, joystick -> int -> int -> bool -> float -> float -> float -> unit result
3.2.0, SDL_SetLinuxThreadPriority, System, , set_linux_thread_priority, sint64 @-> int @-> returning true_to_ok, int -> int -> unit result
3.2.0, SDL_SetLinuxThreadPriorityAndPolicy, System, , set_linux_thread_priority_and_policy, sint64 @-> int @-> int @-> returning true_to_ok, int -> int -> int -> unit result
3.2.0, SDL_SetLogOutputFunction, Log, Log, set_output_function, log_output_function @-> ptr void @-> returning void, log_output_function -> ptr void -> unit
3.2.0, SDL_SetLogPriorities, Log, Log, set_priorities, log_priority @-> returning void, log_priority -> unit
3.2.0, SDL_SetLogPriority, Log, Log, set_priority, int @-> log_priority @-> returning void, int -> log_priority -> unit
3.2.0, SDL_SetLogPriorityPrefix, Log, Log, set_priority_prefix, log_priority @-> string @-> returning true_to_ok, log_priority -> string -> unit result
3.2.0, SDL_SetMemoryFunctions, Stdinc, , set_memory_functions, malloc_func @-> calloc_func @-> realloc_func @-> free_func @-> returning true_to_ok, malloc_func -> calloc_func -> realloc_func -> free_func -> unit result
3.2.0, SDL_SetModState, Keyboard, , set_mod_state, keymod @-> returning void, int -> unit
3.2.0, SDL_SetNumberProperty, Properties, , set_number_property, properties_id @-> string @-> sint64 @-> returning true_to_ok, int -> string -> int -> unit result
3.2.0, SDL_SetPaletteColors, Pixels, Palette, set_colors, palette @-> ptr color @-> int @-> int @-> returning true_to_ok, palette -> ptr color -> int -> int -> unit result
3.2.0, SDL_SetPointerProperty, Properties, , set_pointer_property, properties_id @-> string @-> ptr void @-> returning true_to_ok, int -> string -> ptr void -> unit result
3.2.0, SDL_SetPointerPropertyWithCleanup, Properties, , set_pointer_property_with_cleanup, properties_id @-> string @-> ptr void @-> cleanup_property_callback_opt @-> ptr void @-> returning true_to_ok, int -> string -> ptr void -> cleanup_property_callback option -> ptr void -> unit result
3.2.0, SDL_SetPrimarySelectionText, Clipboard, , set_primary_selection_text, string @-> returning true_to_ok, string -> unit result
3.2.0, SDL_SetRenderClipRect, Render, Renderer, set_clip_rect, renderer @-> rect_opt @-> returning true_to_ok, renderer -> rect option -> unit result
3.2.0, SDL_SetRenderColorScale, Render, Renderer, set_color_scale, renderer @-> float @-> returning true_to_ok, renderer -> float -> unit result
3.2.0, SDL_SetRenderDrawBlendMode, Render, Renderer, set_draw_blend_mode, renderer @-> blend_mode @-> returning true_to_ok, renderer -> int -> unit result
3.2.0, SDL_SetRenderDrawColor, Render, Renderer, set_draw_color, renderer @-> uint8 @-> uint8 @-> uint8 @-> uint8 @-> returning true_to_ok, renderer -> int -> int -> int -> int -> unit result
3.2.0, SDL_SetRenderDrawColorFloat, Render, Renderer, set_draw_color_float, renderer @-> float @-> float @-> float @-> float @-> returning true_to_ok, renderer -> float -> float -> float -> float -> unit result
3.2.0, SDL_SetRenderLogicalPresentation, Render, Renderer, set_logical_presentation, renderer @-> int @-> int @-> renderer_logical_presentation @-> returning true_to_ok, renderer -> int -> int -> renderer_logical_presentation -> unit result
3.2.0, SDL_SetRenderScale, Render, Renderer, set_scale, renderer @-> float @-> float @-> returning true_to_ok, renderer -> float -> float -> unit result
3.2.0, SDL_SetRenderTarget, Render, Renderer, set_target, renderer @-> texture_opt @-> returning true_to_ok, renderer -> texture option -> unit result
3.2.0, SDL_SetRenderVSync, Render, Renderer, set_v_sync, renderer @-> int @-> returning true_to_ok, renderer -> int -> unit result
3.2.0, SDL_SetRenderViewport, Render, Renderer, set_viewport, renderer @-> rect_opt @-> returning true_to_ok, renderer -> rect option -> unit result
3.2.0, SDL_SetScancodeName, Keyboard, Scancode, set_name, scancode @-> string @-> returning true_to_ok, scancode -> string -> unit result
3.2.0, SDL_SetStringProperty, Properties, , set_string_property, properties_id @-> string @-> string @-> returning true_to_ok, int -> string -> string -> unit result
3.2.0, SDL_SetSurfaceAlphaMod, Surface, Surface, set_alpha_mod, surface @-> uint8 @-> returning true_to_ok, surface -> int -> unit result
3.2.0, SDL_SetSurfaceBlendMode, Surface, Surface, set_blend_mode, surface @-> blend_mode @-> returning true_to_ok, surface -> int -> unit result
3.2.0, SDL_SetSurfaceClipRect, Surface, Surface, set_clip_rect, surface @-> rect_opt @-> returning true_to_ok, surface -> rect option -> unit result
3.2.0, SDL_SetSurfaceColorKey, Surface, Surface, set_color_key, surface @-> bool @-> uint32 @-> returning true_to_ok, surface -> bool -> int -> unit result
3.2.0, SDL_SetSurfaceColorMod, Surface, Surface, set_color_mod, surface @-> uint8 @-> uint8 @-> uint8 @-> returning true_to_ok, surface -> int -> int -> int -> unit result
3.2.0, SDL_SetSurfaceColorspace, Surface, Surface, set_colorspace, surface @-> colorspace @-> returning true_to_ok, surface -> colorspace -> unit result
3.2.0, SDL_SetSurfacePalette, Surface, Surface, set_palette, surface @-> palette @-> returning true_to_ok, surface -> palette -> unit result
3.2.0, SDL_SetSurfaceRLE, Surface, Surface, set_rle, surface @-> bool @-> returning true_to_ok, surface -> bool -> unit result
3.2.0, SDL_SetTLS, Thread, , set_tls, ptr_opt tlsid @-> ptr void @-> tls_destructor_callback_opt @-> returning true_to_ok, ptr_opt tlsid -> ptr void -> tls_destructor_callback option -> unit result
3.2.0, SDL_SetTextInputArea, Keyboard, , set_text_input_area, window @-> rect_opt @-> int @-> returning true_to_ok, window -> rect option -> int -> unit result
3.2.0, SDL_SetTextureAlphaMod, Render, Texture, set_alpha_mod, texture @-> uint8 @-> returning true_to_ok, texture -> int -> unit result
3.2.0, SDL_SetTextureAlphaModFloat, Render, Texture, set_alpha_mod_float, texture @-> float @-> returning true_to_ok, texture -> float -> unit result
3.2.0, SDL_SetTextureBlendMode, Render, Texture, set_blend_mode, texture @-> blend_mode @-> returning true_to_ok, texture -> int -> unit result
3.2.0, SDL_SetTextureColorMod, Render, Texture, set_color_mod, texture @-> uint8 @-> uint8 @-> uint8 @-> returning true_to_ok, texture -> int -> int -> int -> unit result
3.2.0, SDL_SetTextureColorModFloat, Render, Texture, set_color_mod_float, texture @-> float @-> float @-> float @-> returning true_to_ok, texture -> float -> float -> float -> unit result
3.2.0, SDL_SetTextureScaleMode, Render, Texture, set_scale_mode, texture @-> scale_mode @-> returning true_to_ok, texture -> scale_mode -> unit result
3.2.0, SDL_SetTrayEntryCallback, Tray, Tray, set_entry_callback, tray_entry @-> tray_callback @-> ptr void @-> returning void, tray_entry -> tray_callback -> ptr void -> unit
3.2.0, SDL_SetTrayEntryChecked, Tray, Tray, set_entry_checked, tray_entry @-> bool @-> returning void, tray_entry -> bool -> unit
3.2.0, SDL_SetTrayEntryEnabled, Tray, Tray, set_entry_enabled, tray_entry @-> bool @-> returning void, tray_entry -> bool -> unit
3.2.0, SDL_SetTrayEntryLabel, Tray, Tray, set_entry_label, tray_entry @-> string @-> returning void, tray_entry -> string -> unit
3.2.0, SDL_SetTrayIcon, Tray, Tray, set_icon, tray @-> surface_opt @-> returning void, tray -> surface option -> unit
3.2.0, SDL_SetTrayTooltip, Tray, Tray, set_tooltip, tray @-> string @-> returning void, tray -> string -> unit
3.2.0, SDL_SetWindowAlwaysOnTop, Video, Window, set_always_on_top, window @-> bool @-> returning true_to_ok, window -> bool -> unit result
3.2.0, SDL_SetWindowAspectRatio, Video, Window, set_aspect_ratio, window @-> float @-> float @-> returning true_to_ok, window -> float -> float -> unit result
3.2.0, SDL_SetWindowBordered, Video, Window, set_bordered, window @-> bool @-> returning true_to_ok, window -> bool -> unit result
3.2.0, SDL_SetWindowFocusable, Video, Window, set_focusable, window @-> bool @-> returning true_to_ok, window -> bool -> unit result
3.2.0, SDL_SetWindowFullscreen, Video, Window, set_fullscreen, window @-> bool @-> returning true_to_ok, window -> bool -> unit result
3.2.0, SDL_SetWindowFullscreenMode, Video, Window, set_fullscreen_mode, window @-> display_mode_opt @-> returning true_to_ok, window -> display_mode option -> unit result
3.2.0, SDL_SetWindowHitTest, Video, Window, set_hit_test, window @-> hit_test @-> ptr void @-> returning true_to_ok, window -> hit_test -> ptr void -> unit result
3.2.0, SDL_SetWindowIcon, Video, Window, set_icon, window @-> surface @-> returning true_to_ok, window -> surface -> unit result
3.2.0, SDL_SetWindowKeyboardGrab, Video, Window, set_keyboard_grab, window @-> bool @-> returning true_to_ok, window -> bool -> unit result
3.2.0, SDL_SetWindowMaximumSize, Video, Window, set_maximum_size, window @-> int @-> int @-> returning true_to_ok, window -> int -> int -> unit result
3.2.0, SDL_SetWindowMinimumSize, Video, Window, set_minimum_size, window @-> int @-> int @-> returning true_to_ok, window -> int -> int -> unit result
3.2.0, SDL_SetWindowModal, Video, Window, set_modal, window @-> bool @-> returning true_to_ok, window -> bool -> unit result
3.2.0, SDL_SetWindowMouseGrab, Video, Window, set_mouse_grab, window @-> bool @-> returning true_to_ok, window -> bool -> unit result
3.2.0, SDL_SetWindowMouseRect, Video, Window, set_mouse_rect, window @-> rect_opt @-> returning true_to_ok, window -> rect option -> unit result
3.2.0, SDL_SetWindowOpacity, Video, Window, set_opacity, window @-> float @-> returning true_to_ok, window -> float -> unit result
3.2.0, SDL_SetWindowParent, Video, Window, set_parent, window @-> window @-> returning true_to_ok, window -> window -> unit result
3.2.0, SDL_SetWindowPosition, Video, Window, set_position, window @-> int @-> int @-> returning true_to_ok, window -> int -> int -> unit result
3.2.0, SDL_SetWindowRelativeMouseMode, Mouse, Window, set_relative_mouse_mode, window @-> bool @-> returning true_to_ok, window -> bool -> unit result
3.2.0, SDL_SetWindowResizable, Video, Window, set_resizable, window @-> bool @-> returning true_to_ok, window -> bool -> unit result
3.2.0, SDL_SetWindowShape, Video, Window, set_shape, window @-> surface_opt @-> returning true_to_ok, window -> surface option -> unit result
3.2.0, SDL_SetWindowSize, Video, Window, set_size, window @-> int @-> int @-> returning true_to_ok, window -> int -> int -> unit result
3.2.0, SDL_SetWindowSurfaceVSync, Video, Window, set_surface_v_sync, window @-> int @-> returning true_to_ok, window -> int -> unit result
3.2.0, SDL_SetWindowTitle, Video, Window, set_title, window @-> string @-> returning true_to_ok, window -> string -> unit result
3.2.0, SDL_ShouldInit, Mutex, , should_init, ptr init_state @-> returning true_to_ok, ptr init_state -> unit result
3.2.0, SDL_ShouldQuit, Mutex, , should_quit, ptr init_state @-> returning true_to_ok, ptr init_state -> unit result
3.2.0, SDL_ShowCursor, Mouse, , show_cursor, void @-> returning true_to_ok, unit -> unit result
3.2.0, SDL_ShowFileDialogWithProperties, Dialog, Dialog, show_file_with_properties, file_dialog_type @-> dialog_file_callback @-> ptr void @-> properties_id @-> returning void, file_dialog_type -> dialog_file_callback -> ptr void -> int -> unit
3.2.0, SDL_ShowMessageBox, Messagebox, , show_message_box, ptr message_box_data @-> ptr int @-> returning bool, ptr message_box_data -> int
3.2.0, SDL_ShowOpenFileDialog, Dialog, Dialog, show_open_file, dialog_file_callback @-> ptr void @-> window_opt @-> dialog_file_filter_opt @-> int @-> string @-> bool @-> returning void, dialog_file_callback -> ptr void -> window option -> dialog_file_filter option -> int -> string -> bool -> unit
3.2.0, SDL_ShowOpenFolderDialog, Dialog, Dialog, show_open_folder, dialog_file_callback @-> ptr void @-> window_opt @-> string @-> bool @-> returning void, dialog_file_callback -> ptr void -> window option -> string -> bool -> unit
3.2.0, SDL_ShowSaveFileDialog, Dialog, Dialog, show_save_file, dialog_file_callback @-> ptr void @-> window_opt @-> dialog_file_filter_opt @-> int @-> string @-> returning void, dialog_file_callback -> ptr void -> window option -> dialog_file_filter option -> int -> string -> unit
3.2.0, SDL_ShowSimpleMessageBox, Messagebox, , show_simple_message_box, message_box_flags @-> string @-> string @-> window_opt @-> returning true_to_ok, int -> string -> string -> window option -> unit result
3.2.0, SDL_ShowWindow, Video, Window, show, window @-> returning true_to_ok, window -> unit result
3.2.0, SDL_ShowWindowSystemMenu, Video, Window, show_system_menu, window @-> int @-> int @-> returning true_to_ok, window -> int -> int -> unit result
3.2.0, SDL_SignalAsyncIOQueue, Asyncio, AsyncIO, signal_queue, async_io_queue @-> returning void, async_io_queue -> unit
3.2.0, SDL_SignalCondition, Mutex, Condition, signal, condition @-> returning void, condition -> unit
3.2.0, SDL_SignalSemaphore, Mutex, Semaphore, signal, semaphore @-> returning void, semaphore -> unit
3.2.0, SDL_StartTextInput, Keyboard, , start_text_input, window @-> returning true_to_ok, window -> unit result
3.2.0, SDL_StartTextInputWithProperties, Keyboard, , start_text_input_with_properties, window @-> properties_id @-> returning true_to_ok, window -> int -> unit result
3.2.0, SDL_StepBackUTF8, Stdinc, , step_back_utf8, string @-> ptr string @-> returning int_as_uint, string -> ptr string -> int
3.2.0, SDL_StepUTF8, Stdinc, , step_utf8, ptr string @-> ptr_opt size_t @-> returning int_as_uint, ptr string -> ptr_opt size_t -> int
3.2.0, SDL_StopHapticEffect, Haptic, Haptic, stop_effect, haptic @-> haptic_effect_id @-> returning true_to_ok, haptic -> haptic_effect_id (* int *) -> unit result
3.2.0, SDL_StopHapticEffects, Haptic, Haptic, stop_effects, haptic @-> returning true_to_ok, haptic -> unit result
3.2.0, SDL_StopHapticRumble, Haptic, Haptic, stop_rumble, haptic @-> returning true_to_ok, haptic -> unit result
3.2.0, SDL_StopTextInput, Keyboard, , stop_text_input, window @-> returning true_to_ok, window -> unit result
3.2.0, SDL_StorageReady, Storage, Storage, ready, storage @-> returning true_to_ok, storage -> unit result
3.2.0, SDL_StringToGUID, Guid, GUID, string_to, string @-> returning guid, string -> guid
3.2.0, SDL_SubmitGPUCommandBuffer, Gpu, GPUCommandBuffer, submit, gpu_command_buffer @-> returning true_to_ok, gpu_command_buffer -> unit result
3.2.0, SDL_SubmitGPUCommandBufferAndAcquireFence, Gpu, GPUCommandBuffer, submit_and_acquire_fence, gpu_command_buffer @-> returning (some_to_ok gpu_fence_opt), gpu_command_buffer -> (gpu_fence option) result
3.2.0, SDL_SurfaceHasAlternateImages, Surface, Surface, has_alternate_images, surface @-> returning bool, surface -> bool
3.2.0, SDL_SurfaceHasColorKey, Surface, Surface, has_color_key, surface @-> returning bool, surface -> bool
3.2.0, SDL_SurfaceHasRLE, Surface, Surface, has_rle, surface @-> returning bool, surface -> bool
3.2.0, SDL_SyncWindow, Video, Window, sync, window @-> returning true_to_ok, window -> unit result
3.2.0, SDL_TellIO, Iostream, , tell_io, io_stream @-> returning sint64, io_stream -> int
3.2.0, SDL_TextInputActive, Keyboard, , text_input_active, window @-> returning true_to_ok, window -> unit result
3.2.0, SDL_TimeFromWindows, Time, Time, from_windows, uint32 @-> uint32 @-> returning time, int -> int -> int
3.2.0, SDL_TimeToDateTime, Time, Time, to_date_time, time @-> ptr date_time @-> bool @-> returning true_to_ok, int -> ptr date_time -> bool -> unit result
3.2.0, SDL_TimeToWindows, Time, Time, to_windows, time @-> ptr uint32 @-> ptr uint32 @-> returning void, int -> int * int
3.2.0, SDL_TryLockMutex, Mutex, Mutex, try_lock, mutex @-> returning true_to_ok, mutex -> unit result
3.2.0, SDL_TryLockRWLockForReading, Mutex, RWLock, try_lock_for_reading, rw_lock @-> returning true_to_ok, rw_lock -> unit result
3.2.0, SDL_TryLockRWLockForWriting, Mutex, RWLock, try_lock_for_writing, rw_lock @-> returning true_to_ok, rw_lock -> unit result
3.2.0, SDL_TryLockSpinlock, Atomic, , try_lock_spinlock, ptr spin_lock @-> returning true_to_ok, ptr spin_lock -> unit result
3.2.0, SDL_TryWaitSemaphore, Mutex, Semaphore, try_wait, semaphore @-> returning true_to_ok, semaphore -> unit result
3.2.0, SDL_UCS4ToUTF8, Stdinc, , ucs4_to_utf8, uint32 @-> string @-> returning string, int -> string -> string
3.2.0, SDL_UnbindAudioStream, Audio, AudioStream, unbind, audio_stream_opt @-> returning void, audio_stream option -> unit
3.2.0, SDL_UnbindAudioStreams, Audio, Audio, unbind_streams, ptr_opt audio_stream @-> int @-> returning void, audio_stream array -> unit
3.2.0, SDL_UnloadObject, Loadso, , unload_object, shared_object @-> returning void, shared_object -> unit
3.2.0, SDL_UnlockAudioStream, Audio, AudioStream, unlock, audio_stream @-> returning true_to_ok, audio_stream -> unit result
3.2.0, SDL_UnlockJoysticks, Joystick, Joystick, unlocks, void @-> returning void, unit -> unit
3.2.0, SDL_UnlockMutex, Mutex, Mutex, unlock, mutex @-> returning void, mutex -> unit
3.2.0, SDL_UnlockProperties, Properties, Properties, unlock, properties_id @-> returning void, int -> unit
3.2.0, SDL_UnlockRWLock, Mutex, RWLock, unlock, rw_lock @-> returning void, rw_lock -> unit
3.2.0, SDL_UnlockSpinlock, Atomic, , unlock_spinlock, ptr spin_lock @-> returning void, ptr spin_lock -> unit
3.2.0, SDL_UnlockSurface, Surface, Surface, unlock, surface @-> returning void, surface -> unit
3.2.0, SDL_UnlockTexture, Render, Texture, unlock, texture @-> returning void, texture -> unit
3.2.0, SDL_UnmapGPUTransferBuffer, Gpu, GPU, unmap_transfer_buffer, gpu_device @-> gpu_transfer_buffer @-> returning void, gpu_device -> gpu_transfer_buffer -> unit
3.2.0, SDL_UnsetEnvironmentVariable, Stdinc, Environment, unset_variable, environment @-> string @-> returning true_to_ok, environment -> string -> unit result
3.2.0, SDL_UpdateGamepads, Gamepad, Gamepad, updates, void @-> returning void, unit -> unit
3.2.0, SDL_UpdateHapticEffect, Haptic, Haptic, update_effect, haptic @-> haptic_effect_id @-> ptr haptic_effect @-> returning true_to_ok, haptic -> haptic_effect_id (* int *) -> ptr haptic_effect -> unit result
3.2.0, SDL_UpdateJoysticks, Joystick, Joystick, updates, void @-> returning void, unit -> unit
3.2.0, SDL_UpdateNVTexture, Render, Texture, update_nv, texture @-> rect_opt @-> ptr uint8 @-> int @-> ptr uint8 @-> int @-> returning true_to_ok, texture -> rect option -> ptr uint8 -> int -> ptr uint8 -> int -> unit result
3.2.0, SDL_UpdateSensors, Sensor, Sensor, updates, void @-> returning void, unit -> unit
3.2.0, SDL_UpdateTexture, Render, Texture, update, texture @-> rect_opt @-> ptr void @-> int @-> returning true_to_ok, texture -> rect option -> ptr void -> int -> unit result
3.2.0, SDL_UpdateTrays, Tray, Tray, updates, void @-> returning void, unit -> unit
3.2.0, SDL_UpdateWindowSurface, Video, Window, update_surface, window @-> returning true_to_ok, window -> unit result
3.2.0, SDL_UpdateWindowSurfaceRects, Video, Window, update_surface_rects, window @-> ptr rect @-> int @-> returning true_to_ok, window -> ptr rect -> int -> unit result
3.2.0, SDL_UpdateYUVTexture, Render, Texture, update_yuv, texture @-> rect_opt @-> ptr uint8 @-> int @-> ptr uint8 @-> int @-> ptr uint8 @-> int @-> returning true_to_ok, texture -> rect option -> ptr uint8 -> int -> ptr uint8 -> int -> ptr uint8 -> int -> unit result
3.2.0, SDL_UploadToGPUBuffer, Gpu, GPU, upload_to_buffer, gpu_copy_pass @-> ptr gpu_transfer_buffer_location @-> ptr gpu_buffer_region @-> bool @-> returning void, gpu_copy_pass -> ptr gpu_transfer_buffer_location -> ptr gpu_buffer_region -> bool -> unit
3.2.0, SDL_UploadToGPUTexture, Gpu, GPU, upload_to_texture, gpu_copy_pass @-> ptr gpu_texture_transfer_info @-> ptr gpu_texture_region @-> bool @-> returning void, gpu_copy_pass -> ptr gpu_texture_transfer_info -> ptr gpu_texture_region -> bool -> unit
3.2.0, SDL_WaitAndAcquireGPUSwapchainTexture, Gpu, GPU, wait_and_acquire_swapchain_texture, gpu_command_buffer @-> window @-> ptr gpu_texture @-> ptr uint32 @-> ptr uint32 @-> returning bool, gpu_command_buffer -> window -> ptr gpu_texture -> (int * int) result
3.2.0, SDL_WaitAsyncIOResult, Asyncio, AsyncIO, wait_result, async_io_queue @-> async_io_outcome_opt @-> sint32 @-> returning true_to_ok, async_io_queue -> async_io_outcome option -> sint32 (* int *) -> unit result
3.2.0, SDL_WaitCondition, Mutex, Condition, wait, condition @-> mutex @-> returning void, condition -> mutex -> unit
3.2.0, SDL_WaitConditionTimeout, Mutex, Condition, wait_timeout, condition @-> mutex @-> sint32 @-> returning true_to_ok, condition -> mutex -> sint32 (* int *) -> unit result
3.2.0, SDL_WaitEvent, Events, Event, wait, event_opt @-> returning true_to_ok, event option -> unit result
3.2.0, SDL_WaitEventTimeout, Events, Event, wait_timeout, event_opt @-> sint32 @-> returning true_to_ok, event option -> sint32 (* int *) -> unit result
3.2.0, SDL_WaitForGPUFences, Gpu, GPU, wait_for_fences, gpu_device @-> bool @-> ptr gpu_fence @-> uint32 @-> returning true_to_ok, gpu_device -> bool -> gpu_fence array -> unit result
3.2.0, SDL_WaitForGPUIdle, Gpu, GPU, wait_for_idle, gpu_device @-> returning true_to_ok, gpu_device -> unit result
3.2.0, SDL_WaitForGPUSwapchain, Gpu, GPU, wait_for_swapchain, gpu_device @-> window @-> returning true_to_ok, gpu_device -> window -> unit result
